pl_name,score_mean,score_std,rank_median,rank_p05,rank_p95,top10_probability
HD 63935 c,0.42,0.0,1352.0,1324.0,1381.0,0.0
Kepler-1124 b,0.4218,0.029423485228061114,1353.5,656.95,1394.0,0.0
HD 86264 b,0.36844437271679775,0.13374540411204378,1354.0,510.0,3903.0,0.0
TOI-2068 b,0.39440000000000003,0.040757973757900426,1355.0,1310.95,2285.05,0.0
Kepler-205 b,0.4527,0.049818910543039656,1356.0,544.0,1403.0,0.0
Kepler-1319 b,0.38212,0.08166451975965539,1356.0,549.95,3439.05,0.0
K2-148 d,0.4339,0.04412407356234766,1357.0,534.95,1392.0,0.0
TOI-712 d,0.37570000000000003,0.062462493756273545,1357.0,1319.95,2921.0,0.0
HD 95338 b,0.4122,0.015235624322521036,1358.0,1326.0,1756.0,0.0
EPIC 211822797 b,0.4075000000000001,0.0,1359.0,1332.0,1389.05,0.0
K2-101 b,0.40724,0.005813776741499449,1360.0,1333.0,1391.0,0.0
K2-148 c,0.42590000000000006,0.0387872259615919,1361.0,534.0,1391.05,0.0
K2-117 b,0.403,0.017829351405563975,1363.0,1334.0,2329.2,0.0
K2-321 b,0.38633000000000006,0.039786896010977985,1363.0,1316.0,2285.0,0.0
K2-126 b,0.4075000000000001,0.0,1364.0,1336.0,1394.05,0.0
Kepler-1651 b,0.38695000000000007,0.037486771213750394,1364.0,1313.0,2281.05,0.0
K2-149 b,0.41095,0.05427004676570585,1365.0,536.0,2356.0,0.0
K2-117 c,0.40135000000000004,0.0205979623289346,1365.0,1335.95,2343.0,0.0
Kepler-1805 b,0.44235,0.0499671986595583,1367.5,540.95,1406.0,0.0
K2-153 b,0.40784000000000004,0.009688763816327503,1368.0,1338.95,1399.0,0.0
K2-154 b,0.40648,0.01778178798568737,1369.0,1338.95,1402.0,0.0
K2-154 c,0.40568,0.01528905197258616,1370.0,1341.0,1402.05,0.0
K2-274 b,0.40724,0.005813776741499448,1371.5,1342.95,1402.05,0.0
K2-275 c,0.4075000000000001,0.0,1373.0,1344.0,1402.1,0.0
K2-152 b,0.38092000000000004,0.05291979411541993,1374.0,1341.0,3083.05,0.0
K2-62 b,0.40321,0.029456004692165062,1375.0,908.85,1420.7499999999993,0.0
K2-4 b,0.40090000000000003,0.02657729680405482,1376.0,1347.0,2351.05,0.0
Kepler-220 c,0.42869999999999997,0.04091341852780405,1377.0,553.0,1408.0,0.0
Kepler-994 b,0.44224,0.04828659846357331,1377.5,562.0,1415.0,0.0
Kepler-205 c,0.4185,0.031320311681841455,1380.0,556.0,1410.05,0.0
K2-275 b,0.36844000000000005,0.06004437570753999,1382.0,1346.0,3087.0,0.0
K2-104 b,0.37505,0.03773055379104257,1383.0,1337.0,2363.1,0.0
Kepler-249 c,0.39170000000000005,0.057636828573543394,1385.5,562.0,2372.05,0.0
Kepler-974 b,0.39924,0.0627490820218844,1386.5,568.95,2373.05,0.0
Kepler-737 b,0.40735000000000005,0.0033541019662496835,1387.0,1358.0,1416.0,0.0
Kepler-568 b,0.40495000000000003,0.013605797862343172,1387.0,1357.0,1423.0,0.0
Kepler-327 d,0.39540000000000003,0.02954379243331305,1388.0,1355.0,2359.05,0.0
Kepler-942 b,0.40146000000000004,0.02821898336304992,1389.0,1359.0,1434.6499999999994,0.0
Kepler-125 b,0.37491,0.05119652398489835,1389.0,1350.0,3079.05,0.0
Kepler-954 b,0.402115,0.026172203642165374,1390.0,1360.0,1430.1,0.0
Kepler-1716 b,0.36096000000000006,0.062385995422447965,1392.0,1353.95,3091.05,0.0
TOI-1136 g,0.4622,0.06459493021917465,1393.0,176.0,1440.0,0.0
pi Men c,0.47440000000000004,0.07507271024578302,1394.0,125.0,1456.0,0.0
HD 135694 b,0.40964,0.02426619245354296,1394.0,1358.9,1423.0,0.0
HD 118203 b,0.4047,0.006708203932499366,1394.0,1365.0,1422.0,0.0
HD 35843 c,0.43698,0.05604428180506994,1395.0,172.0,1428.0,0.0
HD 1397 b,0.4049999999999999,0.0,1396.0,1367.0,1424.0,0.0
HD 183579 b,0.4049999999999999,0.0,1397.0,1368.0,1425.0,0.0
HAT-P-22 b,0.40049999999999997,0.01219826197416587,1397.0,1365.0,2135.05,0.0
HD 191939 b,0.4023749999999999,0.009577595505728127,1399.0,1369.0,2122.0,0.0
HD 21520 b,0.40459999999999996,0.02809659832925244,1400.5,1369.0,1434.0,0.0
HD 191939 c,0.401925,0.010298981164467305,1400.5,1370.0,2129.05,0.0
HD 191939 d,0.402825,0.008774157890839835,1401.0,1371.0,2112.1,0.0
HAT-P-17 b,0.39479999999999993,0.016703832975462407,1401.0,1365.0,2148.0,0.0
TOI-1136 e,0.44998,0.06190204622347557,1402.0,176.0,1438.0,0.0
HD 80606 b,0.4049999999999999,0.0,1404.0,1375.0,1432.0,0.0
HD 42813 b,0.40162499999999995,0.010742563956557202,1404.0,1374.0,2128.2,0.0
HIP 9618 b,0.4049999999999999,0.0,1406.0,1377.0,1435.0,0.0
HD 93963 A c,0.3939,0.039304958459703755,1406.5,1376.0,3339.0,0.0
HIP 9618 c,0.4049999999999999,0.0,1407.0,1378.0,1436.0,0.0
Kepler-1521 b,0.346185,0.06527349794570642,1407.5,1350.95,3094.0,0.0
KELT-11 b,0.4049999999999999,0.0,1409.0,1379.0,1437.0,0.0
TOI-1451 b,0.43057999999999996,0.053448827436236794,1410.0,181.0,1444.0,0.0
LTT 9779 b,0.4049999999999999,0.0,1410.0,1380.0,1438.0,0.0
TOI-561 e,0.44815,0.062231004296826084,1411.0,180.0,1456.05,0.0
TIC 393818343 b,0.4049999999999999,0.0,1411.0,1381.0,1439.0,0.0
TOI-1136 c,0.4049999999999999,0.0,1412.0,1382.0,1440.0,0.0
TOI-1136 d,0.4049999999999999,0.0,1413.0,1383.0,1441.0,0.0
TOI-1136 f,0.4049999999999999,0.0,1414.0,1384.95,1442.0,0.0
Kepler-543 b,0.34582000000000007,0.06533387045980452,1415.5,1360.0,3097.0,0.0
TOI-1710 b,0.4049999999999999,0.0,1417.0,1387.0,1445.0,0.0
TOI-1736 b,0.4049999999999999,0.0,1418.0,1388.0,1446.0,0.0
TOI-2141 b,0.40578,0.010049556566055478,1419.0,1389.0,1448.0,0.0
TOI-561 c,0.40424999999999994,0.005255257888148017,1421.5,1392.0,1455.05,0.0
Kepler-369 b,0.41435,0.027382971977282122,1422.0,795.0,1453.0,0.0
TOI-561 d,0.40804499999999994,0.019998508837196432,1422.0,1390.0,1451.0,0.0
Kepler-1071 b,0.39337,0.05075352145299632,1423.0,931.0,3186.05,0.0
HIP 94235 b,0.34991999999999995,0.07869039303442207,1423.5,1375.0,3371.0,0.0
Kepler-369 c,0.40755,0.03655023035053752,1425.0,798.0,2416.1499999999996,0.0
Kepler-1855 b,0.4018,0.011056876096711753,1425.0,1394.95,1456.0,0.0
Kepler-1034 b,0.39876,0.04129980323796941,1426.5,925.0,2467.0,0.0
TOI-251 b,0.37701999999999997,0.07987791034524032,1427.0,188.0,3368.0,0.0
Kepler-1010 b,0.37590500000000004,0.07142020138119642,1427.0,905.95,3189.0,0.0
SPECULOOS-3 b,0.4025,0.0,1428.0,1398.95,1456.0,0.0
HD 147513 b,0.4019230936811532,0.0,1429.0,1399.95,1457.0,0.0
HR 858 b,0.4,0.0,1431.0,1402.95,1459.0,0.0
HR 858 c,0.4,0.0,1432.0,1403.95,1460.0,0.0
HR 858 d,0.4,0.0,1433.0,1404.95,1461.0,0.0
K2-35 c,0.3927,0.004472135954999586,1438.0,1409.0,1466.0,0.0
HD 103891 b,0.39668512642295234,0.0072545339085078415,1439.0,1361.95,1745.0,0.0
K2-81 b,0.3925,0.0,1440.0,1411.0,1468.0,0.0
K2-57 b,0.37612,0.04318362248006764,1442.5,1411.0,3197.0,0.0
Kepler-1228 b,0.43532499999999996,0.050592252638661045,1443.5,641.9,1487.0,0.0
Kepler-120 c,0.43325,0.049376751890484925,1444.0,646.95,1486.0,0.0
Kepler-1009 b,0.37874,0.04227335417193546,1444.5,1413.0,3195.0,0.0
Kepler-1356 b,0.44,0.051212747348506525,1445.0,272.8,1502.0,0.0
Kepler-1143 b,0.41257499999999997,0.03588010086770315,1445.0,642.95,1480.1,0.0
Kepler-1048 b,0.4045,0.03252869859777561,1445.0,650.0,1475.0,0.0
Kepler-1413 b,0.41225,0.021598506684073402,1446.0,1009.95,1509.0,0.0
KOI-7913 b,0.36832,0.050634526862816075,1446.5,1413.0,3203.0,0.0
Kepler-1059 b,0.39990000000000003,0.026203305639802492,1447.0,654.9,1476.05,0.0
Kepler-1013 b,0.3757,0.053173441017667064,1448.0,1406.9,3202.05,0.0
Kepler-1062 b,0.3937,0.010899430957182155,1449.0,1420.0,1478.0,0.0
Kepler-1089 b,0.39773000000000003,0.0516704632604266,1450.0,647.0,3179.1499999999996,0.0
Kepler-1026 b,0.37374,0.0481820029764397,1450.0,1417.0,3200.1,0.0
Kepler-1317 b,0.426725,0.04638307508465361,1451.0,257.9,1496.0,0.0
Kepler-137 c,0.4106,0.020173098617109638,1451.5,1007.0,1503.05,0.0
Kepler-1324 b,0.4375,0.049799195975835576,1452.0,660.0,1496.0,0.0
Kepler-1136 b,0.40090000000000003,0.027766561975294226,1452.0,657.0,1483.05,0.0
Kepler-1148 b,0.397825,0.017943684868312482,1453.0,973.9,1484.05,0.0
Kepler-1105 b,0.39166,0.027459104224457492,1453.0,1421.0,1489.05,0.0
Kepler-1022 b,0.3537,0.05993115622924313,1454.5,1418.95,3209.05,0.0
Kepler-1167 b,0.398725,0.0237342263830951,1456.5,682.9,1487.0,0.0
Kepler-1266 c,0.424325,0.052907516342870824,1459.0,659.0,1500.0,0.0
Kepler-1254 b,0.4225,0.04587165155990858,1460.0,656.0,1492.0,0.0
Kepler-1195 b,0.390945,0.01697780807212366,1461.0,1430.95,1492.05,0.0
Kepler-1206 b,0.3985,0.02377246854075197,1461.5,672.95,1491.05,0.0
Kepler-1161 b,0.37146,0.06572029148921096,1464.0,666.0,3211.0,0.0
Kepler-124 c,0.3931,0.004710028528307969,1466.0,1436.0,1495.0,0.0
Kepler-1242 b,0.38756,0.02488040331139903,1468.0,1439.0,1508.05,0.0
Kepler-1208 b,0.36662,0.05284373681943854,1469.0,1434.0,3215.0,0.0
Kepler-1170 b,0.355955,0.06090808702570012,1470.5,984.95,3213.05,0.0
Kepler-1261 b,0.38704,0.026102702967401848,1471.0,1442.0,1513.0,0.0
Kepler-1214 b,0.36274,0.05776084339810249,1471.0,1002.85,3212.0,0.0
Kepler-1315 c,0.39577500000000004,0.0176836732496164,1472.0,1439.95,1500.0,0.0
Kepler-1030 b,0.33118000000000003,0.06519746174534766,1473.0,1421.0,3213.05,0.0
Kepler-1353 b,0.41297,0.04600257137537305,1474.0,669.95,1508.05,0.0
Kepler-1320 b,0.3951,0.01592945369402165,1474.0,1442.0,1502.0,0.0
Kepler-1455 b,0.47742666144528106,0.124241534925781,1477.0,7.0,1518.0,0.084
Kepler-1350 c,0.40235000000000004,0.031957315908570275,1477.0,676.95,1509.1,0.0
Kepler-1329 b,0.39068,0.015289051972586173,1477.0,1448.0,1509.0,0.0
Kepler-1086 b,0.33114,0.064962995478681,1478.0,1427.0,3217.0,0.0
Kepler-1480 b,0.407125,0.026237829987346313,1482.0,1020.85,1516.0,0.0
Kepler-1702 b,0.437025,0.05076777135364949,1482.5,347.95,1539.0,0.0
Kepler-1400 b,0.4077,0.03593804510782889,1482.5,679.9,1513.05,0.0
Kepler-1168 b,0.33936,0.06787159573057074,1483.0,973.95,3217.0,0.0
Kepler-121 b,0.377985,0.0910399848015438,1484.0,223.0,3199.05,0.0
Kepler-1388 c,0.38886000000000004,0.02146793293003724,1484.5,1456.0,1520.05,0.0
Kepler-1465 b,0.41466000000000003,0.04436294107791054,1485.0,682.0,1518.05,0.0
Kepler-1389 b,0.3947,0.014683023611120772,1485.0,1453.0,1513.0,0.0
Kepler-1450 b,0.3967,0.02007900228261679,1488.0,1451.95,1517.0,0.0
Kepler-1321 c,0.3485,0.06194897376632967,1488.0,1450.0,3221.05,0.0
Kepler-155 c,0.45924458818913266,0.12280096775282201,1489.0,6.0,1532.0,0.098
Kepler-1460 b,0.3925,0.0,1490.0,1462.0,1519.0,0.0
Kepler-1461 b,0.3925,0.0,1491.0,1463.0,1520.0,0.0
Kepler-1378 b,0.36122000000000004,0.0814323280282235,1492.0,681.95,3226.0,0.0
Kepler-1809 b,0.43889999999999996,0.049920176763471026,1494.0,698.95,1543.05,0.0
Kepler-1337 b,0.34112,0.0661077610583227,1494.0,1454.0,3222.0,0.0
Kepler-1529 b,0.394265,0.010336147584752625,1496.0,1084.7,1525.05,0.0
Kepler-1503 b,0.37752,0.04410373997474046,1497.0,1450.9,3215.0,0.0
Kepler-1600 c,0.39977500000000005,0.014843433903922633,1498.0,1066.95,1531.05,0.0
Kepler-155 b,0.39024215282806757,0.021644920417254885,1499.0,1469.0,1531.05,0.0
Kepler-156 b,0.38438,0.041498311045623036,1500.0,1059.0,3219.0,0.0
Kepler-158 c,0.39578,0.032201171265370504,1501.0,715.95,1535.05,0.0
Kepler-152 c,0.36428000000000005,0.05872929302928338,1501.0,1058.95,3226.0,0.0
Kepler-158 b,0.38033000000000006,0.04835071543800292,1504.0,1466.0,3225.0,0.0
Kepler-1806 b,0.373605,0.06725744272721355,1505.0,1083.0,3232.05,0.0
Kepler-1552 b,0.36214500000000005,0.06663363683693269,1505.0,1050.95,3228.0,0.0
Kepler-1669 c,0.39502000000000004,0.036396414631059346,1507.5,707.95,1548.0,0.0
Kepler-1630 b,0.38444,0.03138161901534158,1508.0,1477.0,3212.05,0.0
Kepler-1687 b,0.4035,0.031320311681841476,1509.0,704.0,1540.0,0.0
Kepler-167 b,0.3925,0.0,1509.0,1480.95,1538.0,0.0
Kepler-1643 b,0.38303000000000004,0.03418891433970162,1509.0,1478.95,3211.0,0.0
Kepler-1749 b,0.41235000000000005,0.040255042378238126,1510.0,703.0,1544.05,0.0
Kepler-167 c,0.3937,0.010899430957182162,1510.0,1479.95,1539.0,0.0
Kepler-1753 b,0.3817,0.059045174784487287,1510.0,1080.0,3232.05,0.0
Kepler-159 b,0.36104,0.05573401978974644,1510.0,1477.0,3232.0,0.0
Kepler-1388 e,0.33244,0.06487691753511195,1510.0,1459.95,3228.0,0.0
Kepler-166 c,0.38358499999999995,0.08943101300541298,1511.5,327.0,2897.8499999999967,0.0
Kepler-1701 b,0.393325,0.0055061338541702734,1513.0,1480.95,1542.0,0.0
Kepler-1526 b,0.34052000000000004,0.06517649538830854,1513.0,1469.0,3233.0,0.0
Kepler-190 b,0.4273,0.04752343583862403,1516.0,692.9,1556.05,0.0
Kepler-174 b,0.39265000000000005,0.0023693305921525195,1516.0,1486.0,1544.0,0.0
Kepler-1814 c,0.402625,0.028218157342527073,1517.0,720.9,1549.0,0.0
Kepler-169 e,0.36989,0.0510654311301983,1517.0,1482.0,3237.0,0.0
Kepler-1899 b,0.429575,0.048455678517188475,1520.0,706.0,1557.0,0.0
Kepler-1816 b,0.396805,0.03477316236181695,1520.0,733.95,1561.05,0.0
Kepler-1846 b,0.3962,0.08007580326501303,1521.0,707.0,3242.05,0.0
Kepler-1895 b,0.3968,0.02833930543370691,1526.0,1114.0,1564.1999999999998,0.0
Kepler-1856 b,0.3927,0.004472135954999581,1528.0,1500.0,1557.0,0.0
Kepler-1788 b,0.35688,0.058039234190423485,1528.0,1495.0,3243.0,0.0
Kepler-196 b,0.40225,0.01646525764811584,1529.0,1128.0,1563.05,0.0
Kepler-165 c,0.36934000000000006,0.09073660045054939,1529.0,334.9,3231.0,0.0
Kepler-1880 b,0.3925,0.0,1531.0,1502.0,1559.05,0.0
Kepler-1977 b,0.416575,0.04274178981035284,1532.0,719.0,1566.0,0.0
Kepler-196 c,0.393695,0.03270969770033488,1533.0,1126.95,2608.3999999999996,0.0
Kepler-243 c,0.39681,0.08728824304996345,1533.5,384.95,3250.05,0.0
Kepler-2001 c,0.41095,0.03411451450922907,1534.0,730.0,1568.05,0.0
Kepler-1959 b,0.39331,0.08783135883720786,1534.0,375.95,3229.1,0.0
Kepler-1938 b,0.3931,0.007730428127734977,1536.0,1506.95,1564.05,0.0
Kepler-185 c,0.38064499999999996,0.09292236332666327,1536.0,348.0,3242.0,0.0
Kepler-1849 b,0.35495,0.059191466948530974,1536.0,1500.95,3249.05,0.0
Kepler-1983 b,0.37638,0.05288515177776381,1539.0,1135.0,3246.1,0.0
Kepler-1872 b,0.36256,0.07560574619508384,1539.0,728.9,3244.0,0.0
Kepler-1754 b,0.334,0.06473895476858624,1539.0,1494.0,3246.0,0.0
Kepler-1858 b,0.35090000000000005,0.06070263272081762,1540.0,1507.0,3252.0,0.0
Kepler-1845 b,0.34076,0.06369683645164725,1540.0,1502.0,3250.05,0.0
Kepler-237 b,0.412335,0.07967453380896147,1540.5,720.95,3239.1,0.0
Kepler-1987 e,0.393205,0.013262437917631804,1541.0,1511.95,1569.0,0.0
Kepler-202 b,0.4031,0.03081459196803215,1542.0,735.0,1573.0,0.0
Kepler-2000 c,0.39820000000000005,0.05404490450918395,1542.0,724.0,2406.0,0.0
Kepler-1798 b,0.34748,0.08234902746632349,1543.0,711.0,3248.0,0.0
Kepler-1996 b,0.38626,0.027817440932624986,1544.0,1516.0,1592.1999999999998,0.0
Kepler-229 b,0.38360500000000003,0.08701326963852334,1545.0,390.95,3254.0,0.0
Kepler-202 c,0.3925,0.0,1546.0,1519.0,1574.0,0.0
Kepler-235 e,0.4283627694413871,0.10636270267712843,1547.0,26.0,3249.05,0.014
Kepler-224 e,0.39385000000000003,0.0069928749882435595,1547.0,1514.0,1576.0,0.0
Kepler-224 d,0.38389500000000004,0.03495153350553847,1549.0,1516.0,3236.05,0.0
Kepler-1957 b,0.37567500000000004,0.08739856344806574,1549.5,716.0,3238.0,0.0
Kepler-235 b,0.39224000000000003,0.00581377674149945,1550.0,1523.0,1578.0,0.0
Kepler-306 b,0.436475,0.04975150550083078,1550.5,730.0,1592.0,0.0
Kepler-235 d,0.3925,0.0,1551.0,1524.0,1578.05,0.0
Kepler-236 b,0.3899,0.054856708951905475,1555.0,730.95,2410.05,0.0
Kepler-239 b,0.37731,0.04186997838762709,1557.0,1528.0,3248.0,0.0
Kepler-261 c,0.39842500000000003,0.013691485988641072,1558.0,1160.0,1589.0,0.0
Kepler-261 b,0.397535,0.017854939729539564,1558.0,1158.0,1590.0,0.0
Kepler-252 c,0.3925,0.0,1558.0,1533.0,1587.0,0.0
Kepler-242 c,0.372505,0.09141362248457008,1562.0,710.5500000000001,3261.0,0.0
Kepler-330 c,0.400945,0.0853820805224884,1563.0,412.95,3270.0,0.0
Kepler-267 c,0.3925,0.0,1563.0,1537.95,1592.0,0.0
Kepler-267 d,0.39042,0.0163280988981343,1564.0,1538.95,1594.0,0.0
Kepler-309 b,0.42390000000000005,0.046458117842061275,1564.5,734.0,1600.0,0.0
Kepler-305 e,0.40782,0.056911558148602805,1564.5,733.95,3249.05,0.0
Kepler-237 c,0.36368,0.0894637643421096,1565.0,725.0,3260.0,0.0
Kepler-236 c,0.36689000000000005,0.03580141593241152,1566.0,1530.0,2414.0,0.0
Kepler-55 e,0.43710000000000004,0.04975732692947175,1567.0,749.0,1612.05,0.0
Kepler-298 b,0.3925,0.0,1567.0,1541.95,1596.0,0.0
Kepler-298 c,0.39452000000000004,0.01944417011607865,1568.0,1536.0,1597.0,0.0
Kepler-283 b,0.38472,0.033721593849988275,1568.0,1539.0,3246.05,0.0
Kepler-26 e,0.35740000000000005,0.05777253093522322,1568.0,1537.0,3269.0,0.0
Kepler-1582 b,0.3975000000000001,0.05005007512521917,1569.0,864.95,2280.05,0.0
Kepler-304 c,0.39068,0.015289051972586162,1570.0,1544.0,1601.0,0.0
Kepler-443 b,0.4768391414807825,0.1441577852075712,1570.5,6.0,3265.0,0.146
Kepler-440 b,0.4795827742355991,0.12704867311762222,1571.0,5.0,1603.0,0.134
Kepler-441 b,0.44914560795453234,0.09991164069914221,1574.0,7.950000000000003,1605.05,0.064
Kepler-306 e,0.38678500000000005,0.02828119387249603,1574.0,1546.0,1621.2499999999998,0.0
Kepler-329 c,0.39486,0.03270733770700024,1575.0,767.95,1609.05,0.0
Kepler-331 d,0.41090000000000004,0.038787225961591926,1575.5,742.0,1607.0,0.0
Kepler-233 b,0.36541500000000005,0.07756802738722628,1575.5,699.1000000000008,3246.05,0.0
Kepler-331 b,0.3987,0.024139706934878147,1576.0,758.95,1606.0,0.0
Kepler-357 b,0.38892000000000004,0.09011423167013626,1576.0,432.0,3270.05,0.0
Kepler-354 b,0.40219499999999997,0.06548890798553807,1577.0,747.0,3264.0,0.0
Kepler-331 c,0.3965,0.019615543303160284,1577.0,1543.95,1607.0,0.0
Kepler-290 b,0.36952500000000005,0.09270531498167565,1578.0,408.95,3268.05,0.0
Kepler-306 c,0.361825,0.056044749110024675,1580.5,1546.95,3269.0,0.0
Kepler-415 c,0.3925,0.0,1582.0,1557.0,1612.0,0.0
Kepler-567 b,0.39696000000000004,0.03517503327549049,1583.0,1217.0,2730.45,0.0
Kepler-828 b,0.439575,0.04991733522245977,1584.0,759.0,1632.0,0.0
Kepler-272 d,0.37462,0.08966345224972475,1585.0,396.0,3259.0,0.0
Kepler-55 f,0.4107,0.03862309525366846,1586.0,758.0,1617.0,0.0
Kepler-55 d,0.40690000000000004,0.0351441349365848,1586.0,759.95,1616.0,0.0
Kepler-614 b,0.375565,0.062061635235757966,1586.5,1231.0,3280.05,0.0
Kepler-601 b,0.406055,0.0346022992476866,1587.0,766.95,1622.05,0.0
Kepler-566 b,0.398845,0.017591116216416722,1588.5,1222.0,1620.0,0.0
Kepler-436 c,0.367655,0.0512067645968866,1590.0,1559.0,3273.05,0.0
Kepler-768 b,0.4142,0.033242595269932805,1591.0,763.9,1628.05,0.0
Kepler-239 c,0.32909000000000005,0.06579327023957418,1591.5,1531.0,3265.0,0.0
Kepler-61 b,0.3907600894292291,0.020279950334007184,1596.0,1569.0,1631.1,0.0
Kepler-658 b,0.3937,0.010899430957182158,1597.0,1570.0,1626.0,0.0
Kepler-306 d,0.33519,0.06465174860121253,1597.5,1551.95,3275.05,0.0
Kepler-622 b,0.38454,0.03600042306587305,1598.0,1570.0,3271.05,0.0
Kepler-54 b,0.42194,0.055278366433815534,1598.5,811.0,2344.05,0.0
Kepler-662 b,0.39172,0.010049556566055473,1599.0,1574.0,1629.0,0.0
Kepler-482 b,0.34884000000000004,0.06294066614606031,1599.0,1563.95,3281.0,0.0
Kepler-755 b,0.410315,0.042285510565767216,1600.0,759.95,1633.05,0.0
Kepler-674 b,0.3951,0.01592945369402164,1600.0,1570.0,1629.0,0.0
Kepler-753 b,0.3982,0.028951448543129782,1603.0,778.95,1635.0,0.0
Kepler-778 b,0.40485000000000004,0.03053632975440466,1604.0,775.95,1635.0,0.0
Kepler-763 d,0.399525,0.025305485773255577,1605.0,779.9,1634.0,0.0
Kepler-895 b,0.4273,0.047681306756716044,1607.5,762.0,1643.0,0.0
Kepler-844 b,0.41490000000000005,0.04173396035477325,1608.0,764.0,1640.05,0.0
Kepler-801 b,0.3925,0.0,1610.0,1583.0,1638.0,0.0
Kepler-842 b,0.4051,0.03321817113851356,1611.0,770.95,1642.0,0.0
Kepler-928 b,0.42724,0.04828659846357334,1612.0,765.0,1646.05,0.0
Kepler-833 b,0.3925,0.0,1612.0,1585.0,1640.0,0.0
Kepler-738 b,0.364985,0.06529424900330663,1612.0,1251.0,2839.0,0.0
Kepler-834 b,0.3925,0.0,1613.0,1586.0,1641.0,0.0
Kepler-866 b,0.4061,0.03431318681759474,1614.0,773.9,1645.0,0.0
Kepler-691 b,0.36535,0.03607950889249804,1615.0,1579.0,2411.0,0.0
Kepler-845 b,0.38708000000000004,0.03233131962133489,1616.0,1587.0,3268.45,0.0
Kepler-861 b,0.38638,0.030178088641730397,1617.0,1586.95,3287.1,0.0
Kepler-786 b,0.35375999999999996,0.059518882674236905,1618.0,1585.0,3307.0,0.0
Kepler-675 b,0.34057499999999996,0.06383381852729439,1618.0,1581.95,3295.0,0.0
Kepler-475 b,0.33003000000000005,0.06529549067282063,1618.0,1565.0,3283.05,0.0
Kepler-878 b,0.3925,0.0,1619.0,1592.0,1647.05,0.0
Kepler-992 b,0.42610000000000003,0.04728119099646378,1621.0,768.0,1659.0,0.0
Kepler-913 b,0.3925,0.0,1622.0,1596.0,1650.0,0.0
Kepler-900 b,0.38318,0.04577037748271058,1622.0,1589.0,3295.05,0.0
Kepler-934 b,0.392205,0.008723685021865577,1624.0,1597.0,1654.0,0.0
Kepler-968 b,0.3925,0.0,1626.0,1600.0,1655.0,0.0
Kepler-968 c,0.3925,0.0,1627.0,1601.0,1656.0,0.0
BD+20 594 b,0.41702000000000006,0.0567535155126631,1630.0,482.9,1662.0,0.0
Kepler-960 b,0.36748000000000003,0.05174896627974366,1630.0,1600.0,3312.05,0.0
HIP 8152 c,0.44096,0.06352912954386518,1631.0,482.0,1667.05,0.0
Kepler-989 b,0.38983000000000007,0.020400452370323247,1631.0,1602.95,1664.1,0.0
Kepler-988 b,0.37562,0.06241198692738799,1631.5,785.95,3313.05,0.0
HIP 8152 b,0.43810000000000004,0.06282741892787158,1634.0,483.0,1669.05,0.0
CoRoT-2 b,0.3897,0.006708203932499366,1636.0,1608.95,1663.0,0.0
EPIC 220674823 c,0.39026,0.00581377674149945,1637.0,1609.95,1664.0,0.0
Kepler-925 b,0.34696000000000005,0.07669467090411287,1638.0,783.95,3312.0,0.0
K2-77 b,0.42711499999999997,0.06695206818215353,1639.0,494.95,2224.0,0.0
HAT-P-13 b,0.39,0.0,1639.0,1612.0,1666.0,0.0
HAT-P-15 b,0.39,0.0,1640.0,1613.0,1667.0,0.0
HATS-33 b,0.3897,0.006708203932499366,1642.0,1615.0,1670.0,0.0
HATS-37 A b,0.38985000000000003,0.0023693305921525278,1643.0,1616.0,1671.0,0.0
HATS-5 b,0.38955,0.004087286608943318,1644.0,1617.95,1675.05,0.0
HAT-P-27 b,0.383475,0.014230843573647926,1644.0,1615.0,2209.0,0.0
HD 89345 b,0.39,0.0,1645.0,1618.0,1673.0,0.0
K2-105 b,0.39,0.0,1648.0,1621.0,1675.05,0.0
K2-24 b,0.39,0.0,1650.0,1623.0,1677.0,0.0
K2-24 c,0.39,0.0,1651.0,1624.0,1678.0,0.0
HAT-P-1 b,0.3375,0.07161709304371451,1651.0,1614.0,3378.05,0.0
K2-261 b,0.38985000000000003,0.0023693305921525234,1652.0,1625.0,1679.05,0.0
K2-29 b,0.39,0.0,1654.0,1626.0,1681.0,0.0
Kepler-396 b,0.42513999999999996,0.0677388921892738,1656.0,34.0,1687.0,0.0
K2-32 b,0.388575,0.007177039416749731,1656.0,1628.0,1695.05,0.0
K2-329 b,0.389325,0.00499066011432893,1657.0,1629.0,1689.0,0.0
K2-31 b,0.38547000000000003,0.017792899554291287,1657.0,1628.0,2214.0,0.0
K2-27 b,0.38189999999999996,0.015447240351238758,1658.0,1627.0,2223.05,0.0
K2-100 b,0.3381,0.07142543795016416,1658.0,1625.0,3387.05,0.0
Kepler-96 b,0.41912,0.054254148461205284,1659.0,499.0,1690.05,0.0
KELT-23 A b,0.3864,0.02298034360893609,1659.5,1632.95,1693.05,0.0
KELT-8 b,0.39,0.0,1660.0,1632.0,1687.0,0.0
Kepler-1656 b,0.39,0.0,1661.0,1633.0,1688.0,0.0
